dataset,N,N_indexed,overlay_model,revocation_scope,user_type,frac,seed,p_accessible_after_revocation,score_frontier_expand_return_leakage,drift10_before_after,overlay_selected,effective_view_class_count,memory_ratio_vs_shared
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,3,False,0.0,0.010542,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,4,False,0.0,0.013449,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,5,False,0.0,0.009421,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,6,False,0.0,0.007957,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,7,False,0.0,0.007602,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,8,False,0.0,0.009991,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,9,False,0.0,0.007869,revoked-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,0,True,0.0,0.030753,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,1,True,0.0,0.037489,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,2,True,0.0,0.029297,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,3,True,0.0,0.031378,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,4,True,0.0,0.039609,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,5,True,0.0,0.025265,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,6,True,0.0,0.036144,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,7,True,0.0,0.032744,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,8,True,0.0,0.033735,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,9,True,0.0,0.027317,role-shared-overlay-warning,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,0,True,0.0,0.001098,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,1,True,0.0,0.004188,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,2,True,0.0,0.002017,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,3,True,0.0,0.0,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,4,True,0.0,0.001879,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,5,True,0.0,0.001601,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,6,True,0.0,0.00121,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,7,True,0.0,0.001302,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,8,True,0.0,0.000415,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,9,True,0.0,0.002044,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,0,True,0.0,0.002012,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,1,True,0.0,0.001505,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,2,True,0.0,0.001298,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,3,True,0.0,0.002951,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,4,True,0.0,0.001163,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,5,True,0.0,0.00314,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,6,True,0.0,0.003378,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,7,True,0.0,0.003056,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,8,True,0.0,0.001383,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,9,True,0.0,0.001859,own-effective-view,102,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,0,False,0.0,0.012046,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,1,False,0.0,0.012583,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,2,False,0.0,0.013642,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,3,False,0.0,0.008972,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,4,False,0.0,0.013006,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,5,False,0.0,0.012364,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,6,False,0.0,0.005292,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,7,False,0.0,0.009709,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,8,False,0.0,0.008194,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,9,False,0.0,0.010928,revoked-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,0,True,0.0,0.043673,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,1,True,0.0,0.040655,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,2,True,0.0,0.030003,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,3,True,0.0,0.029688,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,4,True,0.0,0.039498,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,5,True,0.0,0.042891,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,6,True,0.0,0.033938,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,7,True,0.0,0.04061,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,8,True,0.0,0.03839,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,9,True,0.0,0.034002,role-shared-overlay-warning,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,0,True,0.0,0.004461,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,1,True,0.0,0.002785,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,2,True,0.0,0.002107,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,3,True,0.0,0.003106,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,4,True,0.0,9.1e-05,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,5,True,0.0,0.003049,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,6,True,0.0,0.000972,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,7,True,0.0,0.001478,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,8,True,0.0,0.00138,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,9,True,0.0,0.001137,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,0,True,0.0,0.002281,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,1,True,0.0,0.002173,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,2,True,0.0,0.002548,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,3,True,0.0,0.000789,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,4,True,0.0,0.002423,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,5,True,0.0,0.001047,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,6,True,0.0,0.001085,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,7,True,0.0,0.000782,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,8,True,0.0,0.003039,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,9,True,0.0,0.004012,own-effective-view,142,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,0,False,0.0,0.009724,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,1,False,0.0,0.012458,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,2,False,0.0,0.014272,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,3,False,0.0,0.008212,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,4,False,0.0,0.01274,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,5,False,0.0,0.011574,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,6,False,0.0,0.009686,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,7,False,0.0,0.010188,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,8,False,0.0,0.010404,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,9,False,0.0,0.009114,revoked-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,0,True,0.0,0.036528,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,1,True,0.0,0.037347,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,2,True,0.0,0.043632,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,3,True,0.0,0.036477,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,4,True,0.0,0.046523,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,5,True,0.0,0.043403,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,6,True,0.0,0.042426,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,7,True,0.0,0.046153,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,8,True,0.0,0.037025,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,9,True,0.0,0.032938,role-shared-overlay-warning,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,0,True,0.0,0.002476,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,1,True,0.0,0.002499,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,2,True,0.0,0.0021,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,3,True,0.0,0.003695,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,4,True,0.0,0.002335,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,5,True,0.0,0.001599,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,6,True,0.0,0.002732,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,7,True,0.0,0.001403,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,8,True,0.0,0.003258,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,9,True,0.0,0.002699,own-effective-view,182,1.0
MS-MARCO-RBAC,8000000,8000000,pure-per-role-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,0,True,0.0,0.00179,own-effective-view,182,1.0
